order_id,order_name,order_date,price,cogs,sku,campaign_name,adset_name,ad_name,channel,attribution_source
gid://shopify/Order/6384141107289,TC-001/25-26/5921,2025-07-29 10:12:27,2199.0,905.0,TH-012-SNUGBOO-XL,TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6384146514009,TC-001/25-26/5922,2025-07-29 10:19:40,1899.0,725.0,TH-068-WILD-M,,,,Direct,
gid://shopify/Order/6384150052953,TC-001/25-26/5923,2025-07-29 10:24:42,599.0,272.0,TH-005-AQCASHO,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6384163029081,TC-001/25-26/5926,2025-07-29 10:45:58,1799.0,682.0,TH-068-WILD-S,,,,Direct,
gid://shopify/Order/6384165879897,TC-001/25-26/5927,2025-07-29 10:49:45,2698.0,1180.0,"TH-008-CLIBRU, TH-037-MISTBRU, TH-012-SNUGBOO-S",TH-012-SNUGBOO,Adventure Trekkers,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6384170991705,TC-001/25-26/5928,2025-07-29 10:58:58,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6384173351001,TC-001/25-26/5929,2025-07-29 11:02:19,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6384184361049,TC-001/25-26/5930,2025-07-29 11:19:49,2399.0,1026.0,"TH-008-CLIBRU, TH-053-COAT-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6384187310169,TC-001/25-26/5931,2025-07-29 11:25:49,1799.0,682.0,TH-068-WILD-S,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6384213688409,TC-001/25-26/5934,2025-07-29 12:16:32,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6384216014937,TC-001/25-26/5935,2025-07-29 12:19:45,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6384216342617,TC-001/25-26/5936,2025-07-29 12:20:14,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6384221093977,TC-001/25-26/5938,2025-07-29 12:29:10,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6384237183065,TC-001/25-26/5939,2025-07-29 12:59:32,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6384285057113,TC-001/25-26/5941,2025-07-29 13:48:13,1599.0,1026.0,TH-101-LUMENPOOL,TH-101-LUMENPOOL-PMF,ICP Pet Parent,TH-101-LUMENPOOL,Meta,customer_journey
gid://shopify/Order/6384285876313,TC-001/25-26/5942,2025-07-29 13:48:35,799.0,211.0,TH-037-MISTBRU,,,,Direct,
gid://shopify/Order/6384295542873,TC-001/25-26/5944,2025-07-29 14:01:40,1899.0,725.0,TH-068-WILD-M,TH-068-WILD - Alternate Twin,Tier 2 Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6384297082969,TC-001/25-26/5945,2025-07-29 14:04:41,998.0,392.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6384313139289,TC-001/25-26/5947,2025-07-29 14:34:15,998.0,392.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6384319955033,TC-001/25-26/5948,2025-07-29 14:49:45,2499.0,1071.0,TH-084-AQUAGLOW,TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6384363896921,TC-001/25-26/5950,2025-07-29 16:10:05,2396.0,1034.0,"TH-008-CLIBRU, TH-080-ALOEDEO, TH-010-PETWIP",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6384383361113,TC-001/25-26/5951,2025-07-29 16:35:37,2399.0,1098.0,TH-085-COMFORTCRIB-L-G,,,,Direct,
gid://shopify/Order/6384390897753,TC-001/25-26/5952,2025-07-29 16:44:37,5097.0,2214.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XS, TH-067-SIPEASE, TH-012-SNUGBOO-XL",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6384431595609,TC-001/25-26/5954,2025-07-29 17:35:19,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6384450142297,TC-001/25-26/5956,2025-07-29 17:57:25,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6384466460761,TC-001/25-26/5958,2025-07-29 18:16:08,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6384479174745,TC-001/25-26/5959,2025-07-29 18:29:18,2199.0,826.0,TH-068-WILD-XXL,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6384493920345,TC-001/25-26/5960,2025-07-29 18:42:10,6197.0,3104.0,"TH-099-OATHKEEPER, TH-068-WILD-XXL, TH-008-CLIBRU",,,,Direct,
gid://shopify/Order/6384620634201,TC-001/25-26/5962,2025-07-29 20:27:28,1799.0,682.0,TH-068-WILD-S,Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6384651632729,TC-001/25-26/5963,2025-07-29 20:48:24,1899.0,725.0,TH-068-WILD-M,TH-068-WILD-New,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6384787980377,TC-001/25-26/5965,2025-07-29 22:12:07,1599.0,1026.0,TH-101-LUMENPOOL,TH-101-LUMENPOOL-PMF,ICP Pet Parent,TH-101-LUMENPOOL,Meta,customer_journey
gid://shopify/Order/6384791781465,TC-001/25-26/5966,2025-07-29 22:14:24,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6384877404249,TC-001/25-26/5967,2025-07-29 23:15:24,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",TH-085-COMFORTCRIB,Urban Pet Parents,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6385108582489,TC-001/25-26/5968,2025-07-30 01:49:00,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6385199153241,TC-001/25-26/5969,2025-07-30 02:56:17,1899.0,725.0,TH-068-WILD-M,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6385542987865,TC-001/25-26/5971,2025-07-30 08:01:08,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6385573265497,TC-001/25-26/5972,2025-07-30 08:35:07,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",,,,Direct,
gid://shopify/Order/6385948131417,TC-001/25-26/5973,2025-07-30 09:51:30,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6386002002009,TC-001/25-26/5975,2025-07-30 10:44:42,1996.0,784.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6386021859417,TC-001/25-26/5976,2025-07-30 11:05:54,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF – DUP,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6386028150873,TC-001/25-26/5977,2025-07-30 11:07:14,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6386171314265,TC-001/25-26/5980,2025-07-30 11:41:22,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,ICP Pet Parent,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6386307072089,TC-001/25-26/5981,2025-07-30 12:22:19,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6386307760217,TC-001/25-26/5982,2025-07-30 12:23:39,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF – DUP,ICP Pet Parent,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6386320572505,TC-001/25-26/5983,2025-07-30 12:41:33,1599.0,554.0,TH-076-GRIPEASE,TH-076-GRIPEASE,Broad Advantage+,TH-076-GRIPEASE_VP021_IM251,Meta,customer_journey
gid://shopify/Order/6386385256537,TC-001/25-26/5988,2025-07-30 13:53:45,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6386390892633,TC-001/25-26/5989,2025-07-30 14:05:13,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",,,,Direct,
gid://shopify/Order/6386392334425,TC-001/25-26/5990,2025-07-30 14:08:26,2695.0,1479.0,"TH-044-GREAGLO, TH-008-CLIBRU, TH-051-LICKMAT, TH-005-AQCASHO, TH-016-SIPBOT, TH-015-MBOW",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6386449449049,TC-001/25-26/5993,2025-07-30 15:40:37,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6386518622297,TC-001/25-26/5994,2025-07-30 17:17:47,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",,,,Direct,
gid://shopify/Order/6386555617369,TC-001/25-26/5996,2025-07-30 18:03:00,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6386664570969,TC-001/25-26/5999,2025-07-30 19:44:49,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6386778407001,TC-001/25-26/6000,2025-07-30 21:08:10,899.0,735.0,TH-066-SCOOP,TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6386834210905,TC-001/25-26/6001,2025-07-30 21:50:27,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6386876874841,TC-001/25-26/6002,2025-07-30 22:21:58,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",,,,Direct,
gid://shopify/Order/6386891358297,TC-001/25-26/6003,2025-07-30 22:33:21,2299.0,1445.0,"TH-008-CLIBRU, TH-086-SEATCOVER",TH-097-CATHAM -PMF – DUP,Urban Pet Parents,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6386936971353,TC-001/25-26/6005,2025-07-30 23:04:40,2399.0,1026.0,"TH-008-CLIBRU, TH-053-COAT-XXL",R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,Meta,customer_journey
gid://shopify/Order/6387017318489,TC-001/25-26/6006,2025-07-30 23:59:56,9896.0,5588.0,"TH-037-MISTBRU, TH-064-LITTER, TH-008-CLIBRU, TH-073-SMARTSIP, TH-082-FEEDSYNC",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
